"Type";"Start Port";"Start Week";"Destination";"Duration";"Weight";"Pickup Interval";"Cargo";"Cranes";"Ice Class";"Bi Fuel";"Rate";"Currency";"Discharge Time";"Port Days";"SSHINC";"Demurage";"Signing Fee";"Cargo Volume";"Floor Strength";"Maintenance Period";"Monthly Payment Date";"Penalty";"Broker";"Commission"
"Voyage Charter";"Dampier";24;"Mumbai";4;47716;0;"Steel Products";FALSE;FALSE;FALSE;13.74;"USD";0;14;FALSE;20245;0.21;0;0;0;0;8098;"Blue Mountain Logistics";0.04
"Voyage Charter";"New York";24;"Dalian";11;96234;0;"Agribulk";FALSE;FALSE;FALSE;17.14;"USD";0;9;FALSE;15473;0.31;0;0;0;0;6189;"ABC Logisitcs";0.04
"Contract Of Affreightment";"Antwerp";24;"Corpus Christi";55;147474;4;"Steel Products";FALSE;FALSE;FALSE;9.16;"USD";28;0;TRUE;15780;0;0;0;0;0;6312;"Worldwide Freight";0.03
"Voyage Charter";"Rotterdam";24;"Antwerp";1;9560;0;"Steel Products";FALSE;FALSE;FALSE;14.98;"USD";0;1;FALSE;11165;0.1;0;0;0;0;4466;"Brauner International";0.04
"Voyage Charter";"Odessa";24;"Gothenburg";8;44938;0;"Iron Ore";TRUE;TRUE;FALSE;12.48;"THB";0;35;TRUE;20265;0.45;0;0;0;0;8106;"Brauner International";0.01
"Voyage Charter";"Incheon";24;"Jeddah";6;45212;0;"Grain";FALSE;FALSE;FALSE;15.99;"USD";0;8;TRUE;20265;0.22;0;0;0;0;8106;"McCorran Freight";0.05
"Voyage Charter";"New York";24;"Portland";10;62404;0;"Manufactureds";FALSE;FALSE;FALSE;21.31;"USD";0;8;FALSE;19280;0.36;0;0;0;0;7712;"McCorran Freight";0.03
"Contract Of Affreightment";"Antwerp";24;"Marseille";52;32197;7;"Minor Ores";FALSE;FALSE;FALSE;14.44;"USD";6;0;FALSE;20128;0;0;0;0;0;8051;"Brauner International";0.02
"Voyage Charter";"Richards Bay";24;"Marseille";8;135384;0;"Bauxite";FALSE;FALSE;FALSE;8.19;"USD";0;24;FALSE;16223;0.39;0;0;0;0;6489;"Mann Global Logistics";0.03
"Voyage Charter";"Gijon";24;"Marseille";1;14016;0;"Minor Ores";FALSE;FALSE;FALSE;17;"USD";0;-1;TRUE;11565;0.16;0;0;0;0;4626;"Continental Maritime";0.01
"Voyage Charter";"Hamburg";24;"Rotterdam";1;17251;0;"Steel Products";FALSE;FALSE;FALSE;16.93;"USD";0;4;FALSE;14438;0.17;0;0;0;0;5775;"Bosman Freight Forwarders";0.05
"Voyage Charter";"Gothenburg";24;"Shanghai";9;60577;0;"Coal";FALSE;TRUE;FALSE;14.69;"USD";0;7;TRUE;16405;0.17;0;0;0;0;6562;"Omega Forwarding";0.05
"Voyage Charter";"Dampier";24;"Dalian";4;29630;0;"Iron Ore";FALSE;FALSE;FALSE;14.87;"USD";0;10;FALSE;20128;0.01;0;0;0;0;8051;"Omega Forwarding";0.05
"Voyage Charter";"Tallinn";25;"Marseille";3;30420;0;"Woodproducts";FALSE;TRUE;FALSE;8.89;"EUR";0;6;FALSE;21205;0.08;0;0;0;0;8482;"Intercargo Services";0.01
"Voyage Charter";"Rotterdam";25;"New York";4;38217;0;"Agribulk";FALSE;FALSE;FALSE;12.65;"USD";0;7;FALSE;17628;0.48;0;0;0;0;7051;"Worldwide Freight";0.01
"Voyage Charter";"Corpus Christi";25;"Marseille";6;101132;0;"Minor Ores";FALSE;FALSE;FALSE;9.69;"USD";0;20;TRUE;17373;0.05;0;0;0;0;6949;"Great Eagle Tranport Services";0.05
"Voyage Charter";"Antwerp";25;"New York";3;25476;0;"Agribulk";FALSE;FALSE;FALSE;10.8;"USD";0;0;TRUE;17628;0.31;0;0;0;0;7051;"Brauner International";0.03
"Voyage Charter";"Hamburg";25;"Richards Bay";8;58639;0;"Manufactureds";FALSE;FALSE;FALSE;17.39;"USD";0;22;FALSE;23063;0.17;0;0;0;0;9225;"BYFCP";0.05
"Voyage Charter";"Marseille";25;"Rostock";10;91838;0;"Minor Ores";TRUE;TRUE;FALSE;7.1;"USD";0;56;TRUE;21308;0.02;0;0;0;0;8523;"Continental Maritime";0.03
"Voyage Charter";"Hamburg";25;"Antwerp";1;11635;0;"Manufactureds";FALSE;FALSE;FALSE;18;"USD";0;-3;FALSE;14575;0.46;0;0;0;0;5830;"Worldwide Freight";0.03
"Contract Of Affreightment";"Kashima";25;"Gothenburg";54;71591;7;"Steel Products";FALSE;TRUE;FALSE;17.82;"USD";14;0;FALSE;18340;0;0;0;0;0;7336;"McCorran Freight";0.03
"Voyage Charter";"Hamburg";25;"Rotterdam";1;4782;0;"Coal";FALSE;FALSE;FALSE;19.9;"USD";0;-1;FALSE;11165;0.25;0;0;0;0;4466;"Worldwide Freight";0.04
"Voyage Charter";"Jeddah";25;"Karachi";3;28412;0;"Steel Products";FALSE;FALSE;FALSE;9.53;"USD";0;8;TRUE;20265;0.21;0;0;0;0;8106;"Cargo Excellence";0.02
"Voyage Charter";"Antwerp";25;"Marseille";2;32862;0;"Agribulk";FALSE;FALSE;FALSE;19.71;"USD";0;6;FALSE;20128;0.07;0;0;0;0;8051;"Worldwide Freight";0.03
"Voyage Charter";"Hamburg";25;"Marseille";2;21191;0;"Fertilizers";FALSE;FALSE;FALSE;26.05;"USD";0;5;TRUE;14438;0.28;0;0;0;0;5775;"Great Eagle Tranport Services";0.02
"Voyage Charter";"Rotterdam";25;"Hamburg";1;7853;0;"Agribulk";FALSE;FALSE;FALSE;18;"USD";0;1;TRUE;12953;0;0;0;0;0;5181;"Brauner International";0.05
"Voyage Charter";"New York";25;"Tanger";4;32225;0;"Agribulk";FALSE;FALSE;FALSE;16.31;"USD";0;12;TRUE;19858;0.45;0;0;0;0;7943;"Great Eagle Tranport Services";0.04
"Voyage Charter";"Rotterdam";25;"Marseille";2;21201;0;"Bauxite";FALSE;FALSE;FALSE;20;"USD";0;-2;TRUE;16155;0.43;0;0;0;0;6462;"ABC Logisitcs";0.05
"Voyage Charter";"Dampier";25;"Newcastle";4;40548;0;"Fertilizers";FALSE;FALSE;FALSE;11.95;"USD";0;12;FALSE;19858;0.33;0;0;0;0;7943;"Blue Mountain Logistics";0.04
"Voyage Charter";"Rotterdam";25;"Hamburg";1;5587;0;"Agribulk";FALSE;FALSE;FALSE;23.9;"USD";0;2;FALSE;12953;0.14;0;0;0;0;5181;"Worldwide Freight";0.05
"Voyage Charter";"Corpus Christi";25;"Newcastle";11;77960;0;"Grain";FALSE;FALSE;FALSE;11.83;"USD";0;20;TRUE;18703;0.25;0;0;0;0;7481;"Blue Mountain Logistics";0.01
"Voyage Charter";"New York";25;"Odessa";10;54765;0;"Coal";TRUE;TRUE;FALSE;14;"USD";0;42;TRUE;17145;0.15;0;0;0;0;6858;"McCorran Freight";0.02
"Voyage Charter";"New York";26;"San Antonio";9;93789;0;"Agribulk";FALSE;FALSE;FALSE;16.42;"USD";0;26;FALSE;16198;0.37;0;0;0;0;6479;"Crafters Group";0.02
"Voyage Charter";"Rotterdam";26;"Marseille";2;36712;0;"Woodproducts";FALSE;FALSE;FALSE;12.99;"USD";0;-5;TRUE;18063;0.05;0;0;0;0;7225;"Intercargo Services";0.04
"Voyage Charter";"Shanghai";26;"Antwerp";10;149190;0;"Alumina";FALSE;FALSE;FALSE;15.48;"USD";0;9;FALSE;16875;0.1;0;0;0;0;6750;"Mann Global Logistics";0.02
"Voyage Charter";"Shanghai";26;"Portland";4;27827;0;"Manufactureds";FALSE;FALSE;FALSE;26.02;"USD";0;7;FALSE;17628;0.29;0;0;0;0;7051;"Omega Forwarding";0.05
"Voyage Charter";"New York";26;"Newcastle";9;84808;0;"Fertilizers";FALSE;FALSE;FALSE;13.43;"USD";0;10;FALSE;20250;0.44;0;0;0;0;8100;"McCorran Freight";0.04
"Contract Of Affreightment";"Cape Town";26;"Guangzhou";52;40236;9;"Minor Ores";FALSE;FALSE;FALSE;16.8;"USD";6;0;TRUE;19528;0;0;0;0;0;7811;"Continental Maritime";0.04
"Time Charter";"Walvis Bay";26;"Walvis Bay";10;3997;0;"Ballast";FALSE;FALSE;FALSE;7362;"USD";0;0;FALSE;0;0;3997;15;5;15;4615;"McCorran Freight";0.03
"Voyage Charter";"Rotterdam";26;"Antwerp";1;4159;0;"Steel Products";FALSE;FALSE;FALSE;22.1;"USD";0;1;FALSE;11538;0;0;0;0;0;4615;"Brauner International";0.05
"Voyage Charter";"Marseille";26;"New York";3;27294;0;"Agribulk";FALSE;FALSE;FALSE;12.88;"USD";0;6;FALSE;20245;0.41;0;0;0;0;8098;"McCorran Freight";0.01
"Voyage Charter";"San Antonio";26;"Tallinn";9;55436;0;"Minor Ores";FALSE;TRUE;FALSE;17.28;"USD";0;14;FALSE;15315;0.31;0;0;0;0;6126;"Worldwide Freight";0.05
"Voyage Charter";"Corpus Christi";26;"New York";3;37090;0;"Grain";FALSE;FALSE;FALSE;9.9;"USD";0;13;FALSE;20265;0.35;0;0;0;0;8106;"Intercargo Services";0.02
"Voyage Charter";"Melbourne";26;"Mina Qaboos";7;47740;0;"Manufactureds";FALSE;FALSE;FALSE;20.91;"USD";0;15;TRUE;18340;0.39;0;0;0;0;7336;"Bosman Freight Forwarders";0.02
"Voyage Charter";"New York";26;"Corpus Christi";3;35378;0;"Agribulk";FALSE;FALSE;FALSE;9.98;"USD";0;-8;TRUE;20265;0.38;0;0;0;0;8106;"McCorran Freight";0.04
"Voyage Charter";"San Antonio";26;"San Vicente";1;5465;0;"Minor Ores";FALSE;FALSE;FALSE;24.07;"USD";0;6;FALSE;11165;0.04;0;0;0;0;4466;"Continental Maritime";0.05
"Voyage Charter";"Corpus Christi";26;"New York";4;46073;0;"Grain";FALSE;FALSE;FALSE;9.95;"USD";0;14;TRUE;20128;0.16;0;0;0;0;8051;"ABC Logisitcs";0.01
"Voyage Charter";"Rotterdam";26;"Cork";3;13285;0;"Agribulk";FALSE;FALSE;FALSE;19.9;"USD";0;-1;FALSE;14438;0.22;0;0;0;0;5775;"Worldwide Freight";0.03
"Voyage Charter";"Tubarao";26;"Corpus Christi";6;65660;0;"Steel Products";FALSE;FALSE;FALSE;11.8;"USD";0;18;TRUE;16405;0.4;0;0;0;0;6562;"Crafters Group";0.02
"Voyage Charter";"Rotterdam";26;"Wilhelmshaven";1;4232;0;"Coal";FALSE;FALSE;FALSE;20.06;"USD";0;5;TRUE;12953;0.04;0;0;0;0;5181;"Brauner International";0.01
"Voyage Charter";"Rotterdam";26;"Dunkirk";1;9211;0;"Iron Ore";FALSE;FALSE;FALSE;22.07;"USD";0;5;FALSE;12953;0.03;0;0;0;0;5181;"Worldwide Freight";0.04
"Voyage Charter";"Dalian";26;"Corpus Christi";13;131840;0;"Steel Products";FALSE;FALSE;FALSE;10.95;"USD";0;26;FALSE;15313;0.2;0;0;0;0;6125;"ABC Logisitcs";0.05
"Voyage Charter";"Chiba";26;"Dunkirk";11;91479;0;"Minor Ores";FALSE;FALSE;FALSE;15.92;"USD";0;9;FALSE;18970;0.11;0;0;0;0;7588;"Brauner International";0.01
"Voyage Charter";"Shanghai";26;"New York";11;133431;0;"Fertilizers";FALSE;FALSE;FALSE;9.21;"USD";0;9;TRUE;16590;0.28;0;0;0;0;6636;"Omega Forwarding";0.01
"Voyage Charter";"Shanghai";26;"Rotterdam";10;100246;0;"Alumina";FALSE;FALSE;FALSE;21.08;"USD";0;9;TRUE;18993;0.43;0;0;0;0;7597;"Omega Forwarding";0.01
"Voyage Charter";"New York";26;"Corpus Christi";3;25461;0;"Agribulk";FALSE;FALSE;FALSE;11.68;"USD";0;11;TRUE;17888;0;0;0;0;0;7155;"ABC Logisitcs";0.01
"Voyage Charter";"New York";26;"Corpus Christi";4;60078;0;"Agribulk";FALSE;FALSE;FALSE;18.16;"USD";0;18;TRUE;18970;0.21;0;0;0;0;7588;"McCorran Freight";0.05
"Voyage Charter";"Rotterdam";26;"Hamburg";1;23969;0;"Steel Products";FALSE;FALSE;FALSE;18.75;"USD";0;6;TRUE;15058;0.01;0;0;0;0;6023;"Brauner International";0.05
"Voyage Charter (Contract Of Affreightment)";"Dunkirk";26;"Antwerp";1;4278;0;"Alumina";FALSE;FALSE;FALSE;17;"USD";0;1;TRUE;13453;0.2;0;0;0;0;5381;"ABC Logisitcs";0.04
"Voyage Charter";"Marseille";27;"Rotterdam";2;23280;0;"Coal";FALSE;FALSE;FALSE;17.98;"USD";0;-4;TRUE;14233;0.07;0;0;0;0;5693;"ABC Logisitcs";0.01
"Voyage Charter";"Rostock";27;"Gothenburg";2;4550;0;"Bauxite";TRUE;TRUE;FALSE;15.56;"MAD";0;11;FALSE;13723;0.07;0;0;0;0;5489;"Worldwide Freight";0.05
"Voyage Charter";"Chiba";27;"Rotterdam";10;86185;0;"Coal";FALSE;FALSE;FALSE;17.62;"USD";0;9;TRUE;20250;0.18;0;0;0;0;8100;"ABC Logisitcs";0.05
"Voyage Charter";"Corpus Christi";27;"New York";3;20624;0;"Grain";FALSE;FALSE;FALSE;13.24;"USD";0;9;TRUE;14548;0.08;0;0;0;0;5819;"Intercargo Services";0.02
"Voyage Charter";"Marseille";27;"Portland";10;83848;0;"Steel Products";FALSE;FALSE;FALSE;12.71;"USD";0;8;TRUE;18243;0.33;0;0;0;0;7297;"McCorran Freight";0.05
"Voyage Charter";"Shanghai";27;"Dalian";1;9838;0;"Bauxite";FALSE;FALSE;FALSE;20.64;"USD";0;5;FALSE;11110;0.06;0;0;0;0;4444;"Mann Global Logistics";0.05
"Voyage Charter";"Dunkirk";27;"Rotterdam";1;5154;0;"Steel Products";FALSE;FALSE;FALSE;21.82;"USD";0;5;TRUE;11165;0.18;0;0;0;0;4466;"Worldwide Freight";0.04
"Voyage Charter";"Corpus Christi";27;"Dampier";11;53691;0;"Coal";FALSE;FALSE;FALSE;15.12;"USD";0;15;FALSE;16405;0.08;0;0;0;0;6562;"McCorran Freight";0.05
"Voyage Charter";"Marseille";27;"Rostock";6;38432;0;"Minor Ores";TRUE;TRUE;FALSE;14.56;"USD";0;30;FALSE;20128;0.08;0;0;0;0;8051;"Great Eagle Tranport Services";0.01
"Voyage Charter";"Dampier";27;"Mumbai";4;40116;0;"Steel Products";FALSE;FALSE;FALSE;9.51;"USD";0;13;FALSE;20128;0.02;0;0;0;0;8051;"Cargo Excellence";0.01
"Voyage Charter";"Antwerp";27;"Tallinn";1;14175;0;"Iron Ore";FALSE;TRUE;FALSE;14;"USD";0;-1;TRUE;11565;0.09;0;0;0;0;4626;"ABC Logisitcs";0.04
"Voyage Charter";"Rotterdam";27;"Marseille";2;33020;0;"Steel Products";FALSE;FALSE;FALSE;13.98;"USD";0;5;FALSE;20128;0.05;0;0;0;0;8051;"Great Eagle Tranport Services";0.04
"Voyage Charter";"Rio Grande";27;"Rotterdam";4;38445;0;"Woodproducts";FALSE;FALSE;FALSE;14.66;"USD";0;7;FALSE;19858;0.16;0;0;0;0;7943;"Worldwide Freight";0.03
"Voyage Charter (Contract Of Affreightment)";"Hamburg";27;"Rotterdam";1;10312;0;"Coal";FALSE;FALSE;FALSE;17.98;"USD";0;-1;TRUE;12953;0.44;0;0;0;0;5181;"ABC Logisitcs";0.02
"Contract Of Affreightment";"Pasir Gudang";27;"Marseille";53;135384;12;"Alumina";FALSE;FALSE;FALSE;11.34;"USD";13;0;TRUE;16590;0;0;0;0;0;6636;"Great Eagle Tranport Services";0.01
"Voyage Charter";"Odessa";27;"Marseille";4;18224;0;"Minor Ores";TRUE;TRUE;FALSE;16.98;"USD";0;20;TRUE;15058;0.31;0;0;0;0;6023;"Great Eagle Tranport Services";0.01
"Voyage Charter";"Corpus Christi";27;"New York";3;34443;0;"Grain";FALSE;FALSE;FALSE;9.9;"USD";0;12;FALSE;17888;0.21;0;0;0;0;7155;"Intercargo Services";0.02
"Voyage Charter";"Hamburg";27;"Antwerp";1;6446;0;"Alumina";FALSE;FALSE;FALSE;15;"USD";0;-1;FALSE;13453;0.43;0;0;0;0;5381;"Brauner International";0.04
"Voyage Charter";"Dampier";27;"Incheon";4;40840;0;"Iron Ore";FALSE;FALSE;FALSE;9.85;"USD";0;12;FALSE;17888;0.44;0;0;0;0;7155;"Omega Forwarding";0.04
"Voyage Charter";"Jeddah";27;"Kolkata";5;25804;0;"Agribulk";FALSE;FALSE;FALSE;11.57;"USD";0;7;TRUE;17888;0.03;0;0;0;0;7155;"Cargo Excellence";0.04
"Contract Of Affreightment";"Portland";27;"Corpus Christi";55;88503;3;"Manufactureds";FALSE;FALSE;FALSE;20.38;"USD";26;0;FALSE;16228;0;0;0;0;0;6491;"ABC Logisitcs";0.04
"Voyage Charter";"Odessa";27;"Gijon";14;130175;0;"Iron Ore";TRUE;TRUE;FALSE;4.89;"USD";0;80;FALSE;14398;0;0;0;0;0;5759;"Brauner International";0.02
"Voyage Charter";"Tallinn";27;"Odessa";8;30845;0;"Manufactureds";TRUE;TRUE;FALSE;11.8;"USD";0;36;FALSE;21133;0.17;0;0;0;0;8453;"Brauner International";0.03
"Voyage Charter";"New York";27;"Dunkirk";3;33951;0;"Minor Ores";FALSE;FALSE;FALSE;12.51;"USD";0;6;FALSE;21133;0.48;0;0;0;0;8453;"Continental Maritime";0.02
"Voyage Charter";"New York";27;"Portland";10;86521;0;"Steel Products";FALSE;FALSE;FALSE;13.98;"USD";0;8;TRUE;19085;0.18;0;0;0;0;7634;"McCorran Freight";0.01
"Voyage Charter";"Jeddah";27;"Mina Saqr";3;17202;0;"Grain";FALSE;FALSE;FALSE;13.96;"USD";0;10;FALSE;15568;0.32;0;0;0;0;6227;"Intercargo Services";0.01
"Voyage Charter";"Esmeraldas";27;"San Antonio";6;33455;0;"Fertilizers";TRUE;FALSE;FALSE;11.09;"USD";0;29;TRUE;21133;0.11;0;0;0;0;8453;"Crafters Group";0.02
"Voyage Charter";"Tallinn";27;"New York";5;70617;0;"Agribulk";FALSE;TRUE;FALSE;19.62;"USD";0;7;TRUE;19188;0.22;0;0;0;0;7675;"McCorran Freight";0.05
"Voyage Charter";"Incheon";27;"Hai Phong";3;48734;0;"Agribulk";FALSE;FALSE;FALSE;14.08;"USD";0;-2;FALSE;15385;0.29;0;0;0;0;6154;"Omega Forwarding";0.03
"Voyage Charter";"Rotterdam";27;"Odessa";6;27983;0;"Iron Ore";TRUE;TRUE;FALSE;17.93;"USD";0;24;FALSE;15568;0.3;0;0;0;0;6227;"Brauner International";0.02
"Voyage Charter";"Corpus Christi";28;"New York";4;55549;0;"Coal";FALSE;FALSE;FALSE;8.77;"USD";0;16;FALSE;15315;0.11;0;0;0;0;6126;"Allseas Cargo";0.02
"Voyage Charter";"Tallinn";28;"Corpus Christi";7;39660;0;"Manufactureds";FALSE;TRUE;FALSE;14;"USD";0;15;FALSE;15315;0.26;0;0;0;0;6126;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Corpus Christi";28;"Antwerp";6;38975;0;"Manufactureds";FALSE;FALSE;FALSE;18.4;"USD";0;2;FALSE;16015;0.19;0;0;0;0;6406;"Worldwide Freight";0.01
"Voyage Charter";"New York";28;"Gothenburg";3;33606;0;"Agribulk";FALSE;TRUE;FALSE;17.58;"USD";0;6;TRUE;20265;0.33;0;0;0;0;8106;"Worldwide Freight";0.02
"Voyage Charter";"Marseille";28;"Cork";4;46901;0;"Agribulk";FALSE;FALSE;FALSE;13.99;"USD";0;-7;TRUE;16015;0.29;0;0;0;0;6406;"Great Eagle Tranport Services";0.01
"Voyage Charter";"Rotterdam";28;"Antwerp";1;4020;0;"Steel Products";FALSE;FALSE;FALSE;21.98;"USD";0;1;FALSE;11165;0.04;0;0;0;0;4466;"ABC Logisitcs";0.04
"Voyage Charter";"Walvis Bay";28;"Rotterdam";5;74098;0;"Coal";FALSE;FALSE;FALSE;9.84;"USD";0;9;FALSE;18575;0.12;0;0;0;0;7430;"ABC Logisitcs";0.02
"Voyage Charter";"Mumbai";28;"New York";9;63000;0;"Alumina";FALSE;FALSE;FALSE;16.36;"USD";0;7;TRUE;16405;0.36;0;0;0;0;6562;"McCorran Freight";0.03
"Voyage Charter";"Rotterdam";28;"Antwerp";1;4407;0;"Steel Products";FALSE;FALSE;FALSE;18.23;"USD";0;5;TRUE;12953;0.36;0;0;0;0;5181;"Bosman Freight Forwarders";0.04
"Voyage Charter";"Gdansk";28;"Rotterdam";2;7923;0;"Agribulk";FALSE;TRUE;FALSE;23;"USD";0;0;FALSE;12953;0.48;0;0;0;0;5181;"Worldwide Freight";0.03
"Contract Of Affreightment";"Hamburg";28;"Rotterdam";52;4046;5;"Manufactureds";FALSE;FALSE;FALSE;40.16;"USD";5;0;TRUE;13453;0;0;0;0;0;5381;"ABC Logisitcs";0.03
"Voyage Charter";"Marseille";28;"Antwerp";2;28031;0;"Alumina";FALSE;FALSE;FALSE;15;"USD";0;-1;TRUE;15058;0.05;0;0;0;0;6023;"Mann Global Logistics";0.02
"Voyage Charter";"Rotterdam";28;"Dunkirk";1;5402;0;"Agribulk";FALSE;FALSE;FALSE;26.57;"USD";0;6;TRUE;13453;0.14;0;0;0;0;5381;"ABC Logisitcs";0.02
"Voyage Charter";"Guangzhou";28;"Gdansk";11;67851;0;"Manufactureds";FALSE;TRUE;FALSE;35.72;"USD";0;15;FALSE;24668;0.12;0;0;0;0;9867;"Omega Forwarding";0.03
"Voyage Charter";"Guangzhou";28;"New York";9;74214;0;"Coal";FALSE;FALSE;FALSE;16.27;"USD";0;7;FALSE;19085;0.21;0;0;0;0;7634;"Omega Forwarding";0.01
"Voyage Charter";"Antwerp";28;"Marseille";2;14561;0;"Agribulk";FALSE;FALSE;FALSE;25.91;"USD";0;7;TRUE;15568;0.13;0;0;0;0;6227;"Great Eagle Tranport Services";0.01
"Contract Of Affreightment";"Wilhelmshaven";28;"Rotterdam";52;8041;6;"Woodproducts";FALSE;FALSE;FALSE;19.84;"USD";5;0;FALSE;11905;0;0;0;0;0;4762;"Intercargo Services";0.02
"Voyage Charter";"Gdansk";28;"Mina Saqr";9;39369;0;"Agribulk";FALSE;TRUE;FALSE;22.42;"USD";0;14;FALSE;20250;0.21;0;0;0;0;8100;"Worldwide Freight";0.01
"Voyage Charter";"Marseille";28;"Wilhelmshaven";2;27677;0;"Alumina";FALSE;FALSE;FALSE;19.13;"USD";0;7;FALSE;14613;0.21;0;0;0;0;5845;"Great Eagle Tranport Services";0.02
"Voyage Charter";"New York";28;"Corpus Christi";3;19629;0;"Woodproducts";FALSE;FALSE;FALSE;12.83;"USD";0;9;TRUE;14613;0.15;0;0;0;0;5845;"Intercargo Services";0.02
"Voyage Charter";"Rostock";28;"Tallinn";2;7415;0;"Minor Ores";TRUE;TRUE;FALSE;20.88;"USD";0;14;TRUE;11905;0.15;0;0;0;0;4762;"Continental Maritime";0.01
"Voyage Charter";"Hamburg";28;"Rotterdam";1;6856;0;"Woodproducts";FALSE;FALSE;FALSE;21.14;"USD";0;5;TRUE;11905;0.28;0;0;0;0;4762;"ABC Logisitcs";0.01
"Voyage Charter";"Tallinn";28;"Rotterdam";2;16870;0;"Steam Coal";FALSE;TRUE;FALSE;20;"EUR";0;5;TRUE;14613;0.41;0;0;0;0;5845;"ABC Logisitcs";0.02
"Voyage Charter";"Gothenburg";28;"Rotterdam";1;13253;0;"Bauxite";FALSE;TRUE;FALSE;20;"USD";0;-1;TRUE;11905;0.4;0;0;0;0;4762;"Mann Global Logistics";0.05
"Voyage Charter";"Guangzhou";28;"Kashima";3;13074;0;"Project";FALSE;FALSE;FALSE;45.93;"USD";0;13;TRUE;20250;0.48;0;0;0;0;8100;"McCorran Freight";0.04
"Voyage Charter";"Rotterdam";29;"Antwerp";1;4775;0;"Steel Products";FALSE;FALSE;FALSE;21.28;"USD";0;5;TRUE;13723;0.02;0;0;0;0;5489;"Worldwide Freight";0.04
"Voyage Charter";"Richards Bay";29;"Marseille";6;37258;0;"Coal";FALSE;FALSE;FALSE;18.49;"USD";0;0;TRUE;20128;0.39;0;0;0;0;8051;"Allseas Cargo";0.03
"Voyage Charter";"Batumi";29;"Rio Grande";6;11290;0;"Agribulk";FALSE;TRUE;FALSE;10;"USD";0;-2;TRUE;11565;0.3;0;0;0;0;4626;"Brauner International";0.02
"Voyage Charter";"Rotterdam";29;"Gothenburg";2;7560;0;"Steel Products";FALSE;TRUE;FALSE;20.73;"USD";0;5;FALSE;12953;0.14;0;0;0;0;5181;"ABC Logisitcs";0.05
"Voyage Charter";"Shanghai";29;"New York";11;150689;0;"Bauxite";FALSE;FALSE;FALSE;14.25;"USD";0;10;FALSE;27268;0.3;0;0;0;0;10907;"ABC Logisitcs";0.05
"Voyage Charter";"Tallinn";29;"Antwerp";2;27317;0;"Manufactureds";FALSE;TRUE;FALSE;17.48;"USD";0;6;FALSE;19858;0.03;0;0;0;0;7943;"ABC Logisitcs";0.02
"Voyage Charter";"Marseille";29;"Rotterdam";2;22488;0;"Agribulk";FALSE;FALSE;FALSE;11.9;"USD";0;-1;FALSE;16155;0.45;0;0;0;0;6462;"Worldwide Freight";0.04
"Voyage Charter";"Rotterdam";29;"Gothenburg";1;13509;0;"Iron Ore";FALSE;TRUE;FALSE;20.38;"USD";0;7;FALSE;13453;0.11;0;0;0;0;5381;"Worldwide Freight";0.04
"Voyage Charter";"Gothenburg";29;"Rostock";3;3610;0;"Manufactureds";TRUE;TRUE;FALSE;33;"USD";0;4;FALSE;11450;0.5;0;0;0;0;4580;"Bosman Freight Forwarders";0.01
"Voyage Charter";"Odessa";29;"Marseille";5;20829;0;"Bauxite";TRUE;TRUE;FALSE;17.41;"USD";0;22;TRUE;15568;0.16;0;0;0;0;6227;"Great Eagle Tranport Services";0.04
"Voyage Charter";"Rotterdam";29;"Hamburg";1;4334;0;"Agribulk";FALSE;FALSE;FALSE;24;"USD";0;-1;TRUE;11450;0.3;0;0;0;0;4580;"Brauner International";0.05
"Voyage Charter";"Richards Bay";29;"Marseille";8;135384;0;"Bauxite";FALSE;FALSE;FALSE;9.67;"USD";0;26;TRUE;14398;0.41;0;0;0;0;5759;"Mann Global Logistics";0.04
"Voyage Charter";"Tallinn";29;"Rotterdam";1;44850;0;"Coal";FALSE;TRUE;FALSE;6.36;"EUR";0;7;FALSE;21133;0.32;0;0;0;0;8453;"Worldwide Freight";0.02
"Voyage Charter";"Rotterdam";29;"Kashima";12;51800;0;"Grain";FALSE;FALSE;FALSE;15.29;"USD";0;15;FALSE;16178;0.46;0;0;0;0;6471;"McCorran Freight";0.04
"Voyage Charter";"Dampier";29;"Newcastle";4;21083;0;"Steel Products";FALSE;FALSE;FALSE;10.27;"USD";0;9;TRUE;14613;0.5;0;0;0;0;5845;"Blue Mountain Logistics";0.05
"Contract Of Affreightment";"Wilhelmshaven";29;"Rotterdam";52;4152;3;"Minor Ores";FALSE;FALSE;FALSE;25.95;"USD";5;0;FALSE;11080;0;0;0;0;0;4432;"Brauner International";0.01
"Voyage Charter";"New York";29;"Corpus Christi";3;14111;0;"Manufactureds";FALSE;FALSE;FALSE;18.17;"USD";0;9;FALSE;15030;0.11;0;0;0;0;6012;"McCorran Freight";0.01
"Voyage Charter";"Karachi";29;"Kamsar";5;50000;0;"Iron Ore";FALSE;FALSE;FALSE;19.95;"USD";0;6;TRUE;20030;0.22;0;0;0;0;8012;"BYFCP";0.04
"Voyage Charter";"Kolkata";29;"Kamsar";6;33557;0;"Manufactureds";FALSE;FALSE;FALSE;29.8;"USD";0;7;FALSE;20030;0.1;0;0;0;0;8012;"BYFCP";0.05
"Voyage Charter";"Shanghai";29;"Incheon";1;11399;0;"Manufactureds";FALSE;FALSE;FALSE;31.62;"USD";0;6;TRUE;15030;0.43;0;0;0;0;6012;"McCorran Freight";0.02
